grid,laps,year,round,lat,lng,alt,position_quali,q1,q2,q3,points_driver_standing,position_driver_standing,wins,points_team_standing,position_team_standing,wins_team_standing,podium,age_at_race
12,50,2023,21,36.1147,-115.173,642,2.0,93.851,93.338,92.77000000000001,200.0,4.0,1.0,388.0,3.0,1.0,0,29.215605749486652
10,50,2023,21,36.1147,-115.173,642,11.0,94.307,93.837,0.0,232.0,3.0,0.0,392.0,2.0,0.0,0,38.86379192334018
3,50,2023,21,36.1147,-115.173,642,4.0,94.137,93.351,93.112,160.0,8.0,0.0,392.0,2.0,0.0,0,25.75770020533881
9,50,2023,21,36.1147,-115.173,642,10.0,94.422,93.61699999999999,93.555,200.0,5.0,0.0,273.0,5.0,0.0,0,42.30800821355236
18,50,2023,21,36.1147,-115.173,642,19.0,94.85,0.0,0.0,89.0,9.0,0.0,284.0,4.0,0.0,0,22.62012320328542
4,50,2023,21,36.1147,-115.173,642,5.0,94.27199999999999,93.494,93.239,62.0,11.0,0.0,120.0,6.0,0.0,0,27.78097193702943
5,50,2023,21,36.1147,-115.173,642,6.0,94.634,93.588,93.32300000000001,27.0,13.0,0.0,28.0,7.0,0.0,0,27.65776865160849
8,50,2023,21,36.1147,-115.173,642,9.0,94.337,93.664,93.537,3.0,19.0,0.0,12.0,10.0,0.0,0,31.121149897330596
14,50,2023,21,36.1147,-115.173,642,15.0,94.68299999999999,94.30799999999999,0.0,6.0,17.0,0.0,21.0,8.0,0.0,0,34.38466803559206
17,50,2023,21,36.1147,-115.173,642,18.0,94.84899999999999,0.0,0.0,6.0,18.0,0.0,16.0,9.0,0.0,0,24.473648186173854
6,50,2023,21,36.1147,-115.173,642,7.0,94.525,93.733,93.513,1.0,21.0,0.0,28.0,7.0,0.0,0,22.882956878850102
7,50,2023,21,36.1147,-115.173,642,8.0,94.305,93.809,93.525,10.0,15.0,0.0,16.0,9.0,0.0,0,34.2258726899384
20,46,2023,21,36.1147,-115.173,642,20.0,96.447,0.0,0.0,13.0,14.0,0.0,21.0,8.0,0.0,0,23.523613963039015
13,45,2023,21,36.1147,-115.173,642,13.0,94.265,93.979,0.0,9.0,16.0,0.0,12.0,10.0,0.0,0,36.251882272416154
15,2,2023,21,36.1147,-115.173,642,16.0,94.703,0.0,0.0,195.0,6.0,0.0,284.0,4.0,0.0,0,24.016427104722794
1,58,2023,22,24.4672,54.6031,3,1.0,84.16,83.74,83.445,575.0,1.0,19.0,860.0,1.0,21.0,1,26.154688569472963
2,58,2023,22,24.4672,54.6031,3,2.0,84.459,83.969,83.584,206.0,5.0,0.0,406.0,3.0,1.0,1,26.11088295687885
4,58,2023,22,24.4672,54.6031,3,4.0,84.337,84.013,83.788,175.0,8.0,0.0,409.0,2.0,0.0,1,25.776865160848732
9,58,2023,22,24.4672,54.6031,3,9.0,84.209,84.116,84.17099999999999,285.0,2.0,2.0,860.0,1.0,21.0,0,33.831622176591374
5,58,2023,22,24.4672,54.6031,3,5.0,84.368,83.92,83.816,205.0,6.0,0.0,302.0,4.0,0.0,0,24.035592060232716
3,58,2023,22,24.4672,54.6031,3,3.0,84.487,84.27799999999999,83.782,97.0,9.0,0.0,302.0,4.0,0.0,0,22.639288158795345
7,58,2023,22,24.4672,54.6031,3,7.0,84.501,84.131,84.084,206.0,4.0,0.0,280.0,5.0,0.0,0,42.327173169062284
6,58,2023,22,24.4672,54.6031,3,6.0,84.286,84.207,83.968,17.0,14.0,0.0,25.0,8.0,0.0,0,23.54277891854894
11,58,2023,22,24.4672,54.6031,3,11.0,84.437,84.35900000000001,0.0,234.0,3.0,0.0,409.0,2.0,0.0,0,38.8829568788501
13,58,2023,22,24.4672,54.6031,3,13.0,84.405,84.422,0.0,74.0,10.0,0.0,280.0,5.0,0.0,0,25.075975359342916
15,58,2023,22,24.4672,54.6031,3,15.0,84.461,84.44200000000001,0.0,6.0,17.0,0.0,25.0,8.0,0.0,0,34.403832991101986
12,58,2023,22,24.4672,54.6031,3,12.0,84.565,84.39099999999999,0.0,58.0,12.0,0.0,120.0,6.0,0.0,0,27.189596167008897
10,58,2023,22,24.4672,54.6031,3,10.0,84.6,84.078,84.548,62.0,11.0,0.0,120.0,6.0,0.0,0,27.800136892539356
14,58,2023,22,24.4672,54.6031,3,14.0,84.298,84.439,0.0,27.0,13.0,0.0,28.0,7.0,0.0,0,27.67693360711841
8,58,2023,22,24.4672,54.6031,3,8.0,84.425,84.213,84.108,9.0,16.0,0.0,12.0,10.0,0.0,0,36.271047227926076
20,58,2023,22,24.4672,54.6031,3,20.0,0.0,0.0,0.0,1.0,21.0,0.0,28.0,7.0,0.0,0,22.902121834360027
19,58,2023,22,24.4672,54.6031,3,19.0,85.15899999999999,0.0,0.0,6.0,18.0,0.0,16.0,9.0,0.0,0,24.49281314168378
16,57,2023,22,24.4672,54.6031,3,16.0,84.738,0.0,0.0,200.0,7.0,1.0,406.0,3.0,1.0,0,29.234770704996578
18,57,2023,22,24.4672,54.6031,3,18.0,84.788,0.0,0.0,10.0,15.0,0.0,16.0,9.0,0.0,0,34.24503764544832
17,57,2023,22,24.4672,54.6031,3,17.0,84.764,0.0,0.0,3.0,19.0,0.0,12.0,10.0,0.0,0,31.140314852840522
1,57,2024,1,26.0325,50.5106,7,1.0,90.031,89.374,89.179,26.0,1.0,1.0,44.0,1.0,1.0,1,26.420260095824776
5,57,2024,1,26.0325,50.5106,7,5.0,90.221,89.932,89.537,18.0,2.0,0.0,44.0,1.0,1.0,1,34.09719370294319
4,57,2024,1,26.0325,50.5106,7,4.0,89.90899999999999,89.57300000000001,89.507,15.0,3.0,0.0,27.0,2.0,0.0,1,29.50034223134839
2,57,2024,1,26.0325,50.5106,7,2.0,90.243,89.16499999999999,89.407,12.0,4.0,0.0,27.0,2.0,0.0,0,26.376454483230663
3,57,2024,1,26.0325,50.5106,7,3.0,90.35,89.922,89.485,10.0,5.0,0.0,16.0,3.0,0.0,0,26.04243668720055
7,57,2024,1,26.0325,50.5106,7,7.0,90.143,89.941,89.614,8.0,6.0,0.0,12.0,4.0,0.0,0,24.301163586584533
9,57,2024,1,26.0325,50.5106,7,9.0,90.451,89.718,89.71000000000001,6.0,7.0,0.0,16.0,3.0,0.0,0,39.148528405201915
8,57,2024,1,26.0325,50.5106,7,8.0,90.531,90.122,89.68299999999999,4.0,8.0,0.0,12.0,4.0,0.0,0,22.90485968514716
6,57,2024,1,26.0325,50.5106,7,6.0,90.179,89.801,89.542,2.0,9.0,0.0,3.0,5.0,0.0,0,42.5927446954141
12,57,2024,1,26.0325,50.5106,7,12.0,89.965,90.2,0.0,1.0,10.0,0.0,3.0,5.0,0.0,0,25.34154688569473
17,56,2024,1,26.0325,50.5106,7,17.0,90.757,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0,24.758384668035593
15,56,2024,1,26.0325,50.5106,7,15.0,90.646,90.529,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0,31.405886379192335
14,56,2024,1,26.0325,50.5106,7,14.0,90.562,90.27799999999999,0.0,0.0,13.0,0.0,0.0,8.0,0.0,0,34.6694045174538
11,56,2024,1,26.0325,50.5106,7,11.0,90.481,90.129,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0,23.808350444900753
13,56,2024,1,26.0325,50.5106,7,13.0,90.39699999999999,90.221,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0,27.942505133470227
10,56,2024,1,26.0325,50.5106,7,10.0,90.566,89.851,90.502,0.0,16.0,0.0,0.0,7.0,0.0,0,36.53661875427789
19,56,2024,1,26.0325,50.5106,7,19.0,90.793,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0,27.45516769336071
20,56,2024,1,26.0325,50.5106,7,20.0,90.94800000000001,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0,28.06570841889117
16,56,2024,1,26.0325,50.5106,7,16.0,90.756,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0,34.510609171800134
18,55,2024,1,26.0325,50.5106,7,18.0,90.77,0.0,0.0,0.0,20.0,0.0,0.0,9.0,0.0,0,23.16769336071184
1,50,2024,2,21.6319,39.1044,15,1.0,88.17099999999999,88.033,87.47200000000001,51.0,1.0,2.0,87.0,1.0,2.0,1,26.439425051334702
3,50,2024,2,21.6319,39.1044,15,3.0,88.638,88.467,87.807,36.0,2.0,0.0,87.0,1.0,2.0,1,34.116358658453116
2,50,2024,2,21.6319,39.1044,15,2.0,88.318,88.112,87.791,28.0,3.0,0.0,49.0,2.0,0.0,1,26.39561943874059
5,50,2024,2,21.6319,39.1044,15,5.0,88.755,88.343,88.089,16.0,5.0,0.0,28.0,3.0,0.0,0,22.924024640657084
4,50,2024,2,21.6319,39.1044,15,4.0,88.706,88.122,87.846,12.0,7.0,0.0,13.0,5.0,0.0,0,42.61190965092403
7,50,2024,2,21.6319,39.1044,15,7.0,88.749,88.44800000000001,88.316,18.0,4.0,0.0,26.0,4.0,0.0,0,26.06160164271047
11,50,2024,2,21.6319,39.1044,15,11.0,88.98400000000001,88.642,0.0,6.0,10.0,0.0,49.0,2.0,0.0,0,18.836413415468858
6,50,2024,2,21.6319,39.1044,15,6.0,88.805,88.479,88.132,12.0,8.0,0.0,28.0,3.0,0.0,0,24.320328542094455
8,50,2024,2,21.6319,39.1044,15,8.0,88.994,88.606,88.46000000000001,8.0,9.0,0.0,26.0,4.0,0.0,0,39.167693360711844
15,50,2024,2,21.6319,39.1044,15,15.0,89.055,0.0,0.0,1.0,11.0,0.0,1.0,6.0,0.0,0,36.55578370978782
12,50,2024,2,21.6319,39.1044,15,12.0,89.107,88.98,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0,27.96167008898015
13,50,2024,2,21.6319,39.1044,15,13.0,89.069,89.02,0.0,0.0,15.0,0.0,1.0,6.0,0.0,0,31.42505133470226
17,49,2024,2,21.6319,39.1044,15,17.0,89.475,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0,27.474332648870636
19,49,2024,2,21.6319,39.1044,15,19.0,89.526,0.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0,23.186858316221766
9,49,2024,2,21.6319,39.1044,15,9.0,88.988,88.564,88.547,0.0,18.0,0.0,0.0,9.0,0.0,0,23.82751540041068
14,49,2024,2,21.6319,39.1044,15,14.0,89.065,89.025,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0,34.68856947296372
16,49,2024,2,21.6319,39.1044,15,16.0,89.179,0.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0,34.52977412731006
20,49,2024,2,21.6319,39.1044,15,20.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0,24.777549623545518
10,5,2024,2,21.6319,39.1044,15,10.0,88.25,88.578,88.572,1.0,12.0,0.0,13.0,5.0,0.0,0,25.360711841204655
18,1,2024,2,21.6319,39.1044,15,18.0,89.479,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0,28.084873374401095
2,58,2024,3,-37.8497,144.968,10,2.0,76.731,76.189,76.185,40.0,4.0,1.0,93.0,2.0,1.0,1,29.560574948665298
4,58,2024,3,-37.8497,144.968,10,5.0,76.98400000000001,76.304,76.435,47.0,2.0,0.0,93.0,2.0,1.0,1,26.43668720054757
3,58,2024,3,-37.8497,144.968,10,4.0,77.43,76.75,76.315,27.0,6.0,0.0,55.0,3.0,0.0,1,24.361396303901437
5,58,2024,3,-37.8497,144.968,10,6.0,77.369,76.601,76.572,28.0,5.0,0.0,55.0,3.0,0.0,0,22.965092402464066
6,58,2024,3,-37.8497,144.968,10,3.0,76.805,76.631,76.274,46.0,3.0,0.0,97.0,1.0,2.0,0,34.157426420260094
9,58,2024,3,-37.8497,144.968,10,9.0,77.376,76.78,77.072,9.0,9.0,0.0,25.0,5.0,0.0,0,25.401779603011637
8,58,2024,3,-37.8497,144.968,10,8.0,77.356,76.791,76.788,6.0,11.0,0.0,6.0,6.0,0.0,0,23.86858316221766
10,58,2024,3,-37.8497,144.968,10,10.0,76.991,76.71000000000001,77.55199999999999,16.0,8.0,0.0,25.0,5.0,0.0,0,42.652977412731005
16,58,2024,3,-37.8497,144.968,10,16.0,77.976,0.0,0.0,3.0,13.0,0.0,4.0,7.0,0.0,0,36.596851471594796
14,57,2024,3,-37.8497,144.968,10,14.0,77.709,77.42699999999999,0.0,1.0,14.0,0.0,4.0,7.0,0.0,0,31.46611909650924
12,57,2024,3,-37.8497,144.968,10,12.0,77.13,77.167,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0,28.00273785078713
18,57,2024,3,-37.8497,144.968,10,18.0,78.08500000000001,0.0,0.0,0.0,17.0,0.0,6.0,6.0,0.0,0,34.729637234770706
17,57,2024,3,-37.8497,144.968,10,17.0,77.982,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,28.125941136208077
13,57,2024,3,-37.8497,144.968,10,13.0,77.543,77.34,0.0,0.0,20.0,0.0,0.0,9.0,0.0,0,34.57084188911704
19,57,2024,3,-37.8497,144.968,10,19.0,78.188,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0,24.8186173853525
15,57,2024,3,-37.8497,144.968,10,15.0,77.617,77.697,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0,27.515400410677618
7,56,2024,3,-37.8497,144.968,10,7.0,77.062,76.901,76.724,18.0,7.0,0.0,26.0,4.0,0.0,0,26.102669404517453
11,15,2024,3,-37.8497,144.968,10,11.0,77.499,76.96000000000001,0.0,8.0,10.0,0.0,26.0,4.0,0.0,0,39.20876112251882
1,3,2024,3,-37.8497,144.968,10,1.0,76.819,76.387,75.91499999999999,51.0,1.0,2.0,97.0,1.0,2.0,0,26.480492813141684
1,53,2024,4,34.8431,136.541,45,1.0,88.866,88.74,88.197,77.0,1.0,3.0,141.0,1.0,3.0,1,26.518822724161534
2,53,2024,4,34.8431,136.541,45,2.0,89.303,88.752,88.263,64.0,2.0,0.0,141.0,1.0,3.0,1,34.195756331279945
4,53,2024,4,34.8431,136.541,45,4.0,89.513,89.099,88.682,55.0,4.0,1.0,120.0,2.0,1.0,1,29.598904859685145
8,53,2024,4,34.8431,136.541,45,8.0,89.338,89.196,88.786,59.0,3.0,0.0,120.0,2.0,1.0,0,26.47501711156742
3,53,2024,4,34.8431,136.541,45,3.0,89.536,88.94,88.489,37.0,5.0,0.0,69.0,3.0,0.0,0,24.399726214921287
5,53,2024,4,34.8431,136.541,45,5.0,89.254,89.082,88.686,24.0,8.0,0.0,33.0,5.0,0.0,0,42.691307323750856
9,53,2024,4,34.8431,136.541,45,9.0,89.799,89.14,89.008,24.0,7.0,0.0,34.0,4.0,0.0,0,26.140999315537304
6,53,2024,4,34.8431,136.541,45,6.0,89.425,89.148,88.76,32.0,6.0,0.0,69.0,3.0,0.0,0,23.003422313483917
7,53,2024,4,34.8431,136.541,45,7.0,89.661,88.887,88.76599999999999,10.0,9.0,0.0,34.0,4.0,0.0,0,39.24709103353867
10,52,2024,4,34.8431,136.541,45,10.0,89.775,89.417,89.413,7.0,11.0,0.0,7.0,6.0,0.0,0,23.906913073237508
12,52,2024,4,34.8431,136.541,45,12.0,89.821,89.494,0.0,3.0,13.0,0.0,4.0,7.0,0.0,0,36.63518138261465
16,52,2024,4,34.8431,136.541,45,16.0,90.024,0.0,0.0,9.0,10.0,0.0,33.0,5.0,0.0,0,25.440109514031484
18,52,2024,4,34.8431,136.541,45,18.0,90.131,0.0,0.0,1.0,14.0,0.0,4.0,7.0,0.0,0,31.50444900752909
13,52,2024,4,34.8431,136.541,45,13.0,89.602,89.593,0.0,0.0,20.0,0.0,0.0,9.0,0.0,0,34.60917180013689
15,52,2024,4,34.8431,136.541,45,15.0,89.811,89.816,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0,27.55373032169747
17,52,2024,4,34.8431,136.541,45,17.0,90.119,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,28.164271047227928
19,52,2024,4,34.8431,136.541,45,19.0,90.139,0.0,0.0,0.0,21.0,0.0,0.0,8.0,0.0,0,23.266255989048595
20,12,2024,4,34.8431,136.541,45,20.0,90.143,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0,24.856947296372347
11,0,2024,4,34.8431,136.541,45,11.0,89.727,89.47200000000001,0.0,0.0,17.0,0.0,7.0,6.0,0.0,0,34.76796714579056
14,0,2024,4,34.8431,136.541,45,14.0,89.963,89.714,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0,28.041067761806982
1,56,2024,5,31.3389,121.22,5,1.0,94.74199999999999,93.794,93.66,110.0,1.0,4.0,195.0,1.0,4.0,1,26.55715263518138
4,56,2024,5,31.3389,121.22,5,4.0,94.842,94.46000000000001,94.16499999999999,58.0,5.0,0.0,96.0,3.0,0.0,1,24.438056125941138
2,56,2024,5,31.3389,121.22,5,2.0,95.457,94.02600000000001,93.982,85.0,2.0,0.0,195.0,1.0,4.0,1,34.234086242299796
6,56,2024,5,31.3389,121.22,5,6.0,94.797,94.399,94.289,76.0,3.0,0.0,151.0,2.0,1.0,0,26.51334702258727
7,56,2024,5,31.3389,121.22,5,7.0,94.97,94.368,94.297,69.0,4.0,1.0,151.0,2.0,1.0,0,29.637234770704996
8,56,2024,5,31.3389,121.22,5,8.0,95.084,94.60900000000001,94.43299999999999,33.0,7.0,0.0,52.0,4.0,0.0,0,26.17932922655715
3,56,2024,5,31.3389,121.22,5,3.0,95.116,94.652,94.148,31.0,8.0,0.0,40.0,5.0,0.0,0,42.729637234770706
5,56,2024,5,31.3389,121.22,5,5.0,95.01400000000001,94.65899999999999,94.273,38.0,6.0,0.0,96.0,3.0,0.0,0,23.041752224503764
18,56,2024,5,31.3389,121.22,5,18.0,95.57300000000001,0.0,0.0,19.0,9.0,0.0,52.0,4.0,0.0,0,39.285420944558524
9,56,2024,5,31.3389,121.22,5,9.0,95.068,94.667,94.604,4.0,13.0,0.0,5.0,7.0,0.0,0,36.6735112936345
13,56,2024,5,31.3389,121.22,5,13.0,95.356,95.223,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0,27.592060232717316
14,56,2024,5,31.3389,121.22,5,14.0,95.384,95.241,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0,28.079397672826833
15,56,2024,5,31.3389,121.22,5,15.0,95.287,95.463,0.0,0.0,19.0,0.0,0.0,9.0,0.0,0,28.202600958247775
16,56,2024,5,31.3389,121.22,5,16.0,95.505,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,0,24.895277207392198
11,56,2024,5,31.3389,121.22,5,11.0,95.334,94.838,0.0,9.0,10.0,0.0,40.0,5.0,0.0,0,25.478439425051334
17,56,2024,5,31.3389,121.22,5,17.0,95.51599999999999,0.0,0.0,1.0,14.0,0.0,5.0,7.0,0.0,0,31.54277891854894
20,56,2024,5,31.3389,121.22,5,20.0,96.358,0.0,0.0,0.0,21.0,0.0,0.0,8.0,0.0,0,23.304585900068446
12,33,2024,5,31.3389,121.22,5,12.0,95.443,94.934,0.0,0.0,18.0,0.0,7.0,6.0,0.0,0,34.8062970568104
19,26,2024,5,31.3389,121.22,5,19.0,95.74600000000001,0.0,0.0,7.0,11.0,0.0,7.0,6.0,0.0,0,23.94524298425736
10,19,2024,5,31.3389,121.22,5,10.0,95.169,94.769,94.66499999999999,0.0,20.0,0.0,0.0,10.0,0.0,0,34.64750171115674
5,57,2024,6,25.9581,-80.2389,0,5.0,87.913,87.871,87.594,83.0,4.0,1.0,124.0,3.0,1.0,1,24.476386036960985
1,57,2024,6,25.9581,-80.2389,0,1.0,87.689,87.566,87.241,136.0,1.0,4.0,239.0,1.0,4.0,1,26.595482546201232
2,57,2024,6,25.9581,-80.2389,0,2.0,88.081,87.533,87.382,98.0,3.0,0.0,187.0,2.0,1.0,1,26.55167693360712
4,57,2024,6,25.9581,-80.2389,0,4.0,87.77199999999999,87.839,87.46000000000001,103.0,2.0,0.0,239.0,1.0,4.0,0,34.27241615331965
3,57,2024,6,25.9581,-80.2389,0,3.0,87.937,87.941,87.455,83.0,5.0,1.0,187.0,2.0,1.0,0,29.675564681724847
8,57,2024,6,25.9581,-80.2389,0,8.0,88.167,87.697,88.107,27.0,9.0,0.0,64.0,4.0,0.0,0,39.32375085557837
10,57,2024,6,25.9581,-80.2389,0,10.0,88.324,88.167,88.19200000000001,14.0,10.0,0.0,19.0,6.0,0.0,0,23.983572895277206
7,57,2024,6,25.9581,-80.2389,0,7.0,88.15899999999999,88.095,88.06700000000001,37.0,7.0,0.0,64.0,4.0,0.0,0,26.217659137577
15,57,2024,6,25.9581,-80.2389,0,15.0,88.453,88.42699999999999,0.0,33.0,8.0,0.0,42.0,5.0,0.0,0,42.76796714579056
13,57,2024,6,25.9581,-80.2389,0,13.0,88.209,88.371,0.0,1.0,15.0,0.0,1.0,8.0,0.0,0,27.630390143737166
9,57,2024,6,25.9581,-80.2389,0,9.0,88.383,88.2,88.146,6.0,13.0,0.0,7.0,7.0,0.0,0,36.71184120465435
12,57,2024,6,25.9581,-80.2389,0,12.0,87.976,88.324,0.0,0.0,19.0,0.0,1.0,8.0,0.0,0,28.240930869267626
6,57,2024,6,25.9581,-80.2389,0,6.0,88.032,87.721,87.675,41.0,6.0,0.0,124.0,3.0,1.0,0,23.080082135523615
19,57,2024,6,25.9581,-80.2389,0,20.0,88.824,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0,24.933607118412045
20,57,2024,6,25.9581,-80.2389,0,18.0,88.617,0.0,0.0,5.0,14.0,0.0,19.0,6.0,0.0,0,34.84462696783025
16,57,2024,6,25.9581,-80.2389,0,16.0,88.463,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,34.68583162217659
11,57,2024,6,25.9581,-80.2389,0,11.0,88.17699999999999,88.22200000000001,0.0,9.0,11.0,0.0,42.0,5.0,0.0,0,25.516769336071185
14,57,2024,6,25.9581,-80.2389,0,14.0,88.343,88.413,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0,28.11772758384668
18,57,2024,6,25.9581,-80.2389,0,19.0,88.619,0.0,0.0,1.0,16.0,0.0,7.0,7.0,0.0,0,31.581108829568787
17,27,2024,6,25.9581,-80.2389,0,17.0,88.487,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0,23.342915811088297
1,63,2024,7,44.3439,11.7167,37,1.0,75.762,75.176,74.746,161.0,1.0,5.0,268.0,1.0,5.0,1,26.633812457221083
2,63,2024,7,44.3439,11.7167,37,3.0,75.91499999999999,75.371,74.837,101.0,4.0,1.0,154.0,3.0,1.0,1,24.514715947980836
3,63,2024,7,44.3439,11.7167,37,4.0,75.82300000000001,75.328,74.97,113.0,2.0,0.0,212.0,2.0,1.0,1,26.590006844626966
5,63,2024,7,44.3439,11.7167,37,2.0,75.94,75.407,74.82,53.0,6.0,0.0,154.0,3.0,1.0,0,23.11841204654346
4,63,2024,7,44.3439,11.7167,37,5.0,76.015,75.512,75.233,93.0,5.0,1.0,212.0,2.0,1.0,0,29.713894592744694
8,63,2024,7,44.3439,11.7167,37,8.0,76.604,75.67699999999999,75.504,35.0,8.0,0.0,79.0,4.0,0.0,0,39.36208076659822
6,63,2024,7,44.3439,11.7167,37,6.0,76.107,75.67099999999999,75.234,44.0,7.0,0.0,79.0,4.0,0.0,0,26.255989048596852
11,63,2024,7,44.3439,11.7167,37,11.0,76.404,75.706,0.0,107.0,3.0,0.0,268.0,1.0,5.0,0,34.31074606433949
13,63,2024,7,44.3439,11.7167,37,13.0,76.458,75.992,0.0,11.0,11.0,0.0,44.0,5.0,0.0,0,25.555099247091032
7,62,2024,7,44.3439,11.7167,37,7.0,75.894,75.358,75.465,15.0,10.0,0.0,20.0,6.0,0.0,0,24.021902806297057
10,62,2024,7,44.3439,11.7167,37,10.0,75.841,75.569,75.98,6.0,13.0,0.0,7.0,7.0,0.0,0,36.7501711156742
18,62,2024,7,44.3439,11.7167,37,18.0,76.854,0.0,0.0,1.0,16.0,0.0,7.0,7.0,0.0,0,31.619438740588638
9,62,2024,7,44.3439,11.7167,37,9.0,76.06,75.691,75.674,5.0,14.0,0.0,20.0,6.0,0.0,0,34.8829568788501
12,62,2024,7,44.3439,11.7167,37,12.0,76.361,75.906,0.0,1.0,15.0,0.0,1.0,8.0,0.0,0,27.668720054757017
17,62,2024,7,44.3439,11.7167,37,17.0,76.834,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0,24.971937029431896
15,62,2024,7,44.3439,11.7167,37,15.0,76.015,76.381,0.0,0.0,19.0,0.0,1.0,8.0,0.0,0,28.279260780287473
19,62,2024,7,44.3439,11.7167,37,20.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0,23.381245722108144
16,62,2024,7,44.3439,11.7167,37,16.0,76.626,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,34.724161533196444
20,62,2024,7,44.3439,11.7167,37,19.0,76.917,0.0,0.0,33.0,9.0,0.0,44.0,5.0,0.0,0,42.8062970568104
14,51,2024,7,44.3439,11.7167,37,14.0,76.524,76.2,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0,28.15605749486653
1,78,2024,8,43.7347,7.42056,7,1.0,71.584,70.825,70.27,138.0,2.0,1.0,252.0,2.0,2.0,1,26.60917180013689
2,78,2024,8,43.7347,7.42056,7,2.0,71.5,70.756,70.424,71.0,6.0,0.0,184.0,3.0,1.0,1,23.137577002053387
3,78,2024,8,43.7347,7.42056,7,3.0,71.543,71.075,70.518,108.0,4.0,1.0,252.0,2.0,2.0,1,29.73305954825462
4,78,2024,8,43.7347,7.42056,7,4.0,71.76,70.732,70.542,113.0,3.0,1.0,184.0,3.0,1.0,0,24.53388090349076
5,78,2024,8,43.7347,7.42056,7,5.0,71.492,70.929,70.543,54.0,7.0,0.0,96.0,4.0,0.0,0,26.275154004106778
6,78,2024,8,43.7347,7.42056,7,6.0,71.711,70.745,70.56700000000001,169.0,1.0,5.0,276.0,1.0,5.0,0,26.652977412731005
7,78,2024,8,43.7347,7.42056,7,7.0,71.528,71.056,70.621,42.0,8.0,0.0,96.0,4.0,0.0,0,39.38124572210815
8,77,2024,8,43.7347,7.42056,7,8.0,71.852,71.106,70.858,19.0,10.0,0.0,24.0,6.0,0.0,0,24.041067761806982
9,77,2024,8,43.7347,7.42056,7,9.0,71.623,71.216,70.94800000000001,2.0,15.0,0.0,2.0,8.0,0.0,0,28.175222450376456
10,77,2024,8,43.7347,7.42056,7,10.0,71.714,70.896,71.311,1.0,18.0,0.0,2.0,9.0,0.0,0,28.298425735797398
14,76,2024,8,43.7347,7.42056,7,16.0,72.019,0.0,0.0,33.0,9.0,0.0,44.0,5.0,0.0,0,42.82546201232033
12,76,2024,8,43.7347,7.42056,7,13.0,71.785,71.482,0.0,5.0,14.0,0.0,24.0,6.0,0.0,0,34.902121834360024
17,76,2024,8,43.7347,7.42056,7,19.0,72.512,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0,34.743326488706366
13,76,2024,8,43.7347,7.42056,7,14.0,71.728,71.563,0.0,11.0,11.0,0.0,44.0,5.0,0.0,0,25.574264202600958
15,76,2024,8,43.7347,7.42056,7,17.0,72.02,0.0,0.0,0.0,21.0,0.0,2.0,8.0,0.0,0,23.40041067761807
18,76,2024,8,43.7347,7.42056,7,20.0,73.028,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0,24.99110198494182
11,0,2024,8,43.7347,7.42056,7,11.0,71.887,71.285,0.0,1.0,16.0,0.0,2.0,9.0,0.0,0,27.68788501026694
16,0,2024,8,43.7347,7.42056,7,18.0,72.06,0.0,0.0,107.0,5.0,0.0,276.0,1.0,5.0,0,34.32991101984942
